"<150>Jan 28 08:59:59 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:59:59 +0530] ""GET /etc.clientlibs/UtxPortal/clientlibs/clientlib-angular18.4.0/resources/manifest.json HTTP/1.1"" 302 - 1 ""https://abc.example.com//UtxPortal/us/en/home/megamenu.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:56:46 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:56:46 +0530] ""GET /gps/images/main_bg.gif HTTP/1.1"" 200 218 9 ""https://abc.example.com//styles/home.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:56:46 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:56:46 +0530] ""GET /gps/images/welcometxtbg.gif HTTP/1.1"" 200 314 7 ""https://abc.example.com//styles/home.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:56:46 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:56:46 +0530] ""GET /gps/images/erroricon.gif HTTP/1.1"" 200 637 11 ""https://abc.example.com//pages/gpsHome.jsf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:56:46 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:56:46 +0530] ""GET /gps/images/nav-bg-middle.jpg HTTP/1.1"" 200 375 7 ""https://abc.example.com//pages/gpsHome.jsf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:56:46 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:56:46 +0530] ""GET /gps/javascripts/sessionTimer.js HTTP/1.1"" 200 2870 6 ""https://abc.example.com//pages/gpsHome.jsf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:56:46 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:56:46 +0530] ""GET /gps/images/New_1.gif HTTP/1.1"" 200 2119 5 ""https://abc.example.com//pages/gpsHome.jsf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:56:46 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:56:46 +0530] ""GET /gps/images/sprite_admin.png HTTP/1.1"" 200 5889 6 ""https://abc.example.com//styles/home.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:56:46 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:56:46 +0530] ""GET /gps/images/sprite_all.png HTTP/1.1"" 200 4781 5 ""https://abc.example.com//styles/home.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /GRS/javascripts/cal_config.js?0 HTTP/1.1"" 200 1156 10 ""https://abc.example.com//pages/common/calendar.htm"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /GRS/styles/cal_config.css?0 HTTP/1.1"" 200 385 11 ""https://abc.example.com//pages/common/calendar.htm"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /GRS/javascripts/cal_events.js?1769571001917 HTTP/1.1"" 200 311 18 ""https://abc.example.com//pages/common/calendar.htm"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/css/company.css?version=1.0 HTTP/1.1"" 200 61871 54 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/css/introjs.css HTTP/1.1"" 200 1839 11 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/css/intro.min.css HTTP/1.1"" 200 1959 12 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/css/style-1.css HTTP/1.1"" 200 59183 37 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/extResources/jquery/jquery.i18n.properties-min-1.2.2.js HTTP/1.1"" 200 2491 12 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/extResources/angular/customized-angular-js.min.js HTTP/1.1"" 200 97559 42 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/extResources/moment-picker/moment-with-locales.js HTTP/1.1"" 200 74012 62 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/extResources/IE/json2.js?version=1.0 HTTP/1.1"" 200 82434 36 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/js/script.min.js?version=1.0 HTTP/1.1"" 200 1183 11 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/images/design-animation9.gif HTTP/1.1"" 200 10524 11 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/js/main.js?version=1.0 HTTP/1.1"" 200 1263 11 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/js/Factory.js HTTP/1.1"" 200 762 12 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/js/Controllers/IndexController.js HTTP/1.1"" 200 4000 11 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/js/Controllers/footerController.js HTTP/1.1"" 200 291 10 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/appResources/js/randomFunctions.js HTTP/1.1"" 200 1324 12 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""POST /NextGenGHDBusiness/rest/viewUserInfo HTTP/1.1"" 200 249 18 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:53 +0530] ""GET /NextGenGHD/header.html HTTP/1.1"" 200 3191 13 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:54 +0530] ""POST /NextGenGHDBusiness/rest/getversion?cd=1769531576972 HTTP/1.1"" 200 55 14 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:54 +0530] ""GET /NextGenGHD/appResources/js/SMImport.js HTTP/1.1"" 200 379 11 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:54 +0530] ""GET /NextGenGHD/appResources/images/Log_out_icon.png HTTP/1.1"" 200 1285 9 ""https://abc.example.com//appResources/css/style-1.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:54 +0530] ""GET /NextGenGHD/appResources/images/User_profile_icon.png HTTP/1.1"" 200 1603 13 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:54 +0530] ""GET /NextGenGHD/pages/MyTicketWorklist.html HTTP/1.1"" 200 32085 28 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:54 +0530] ""GET /NextGenGHD/appResources/js/script.js HTTP/1.1"" 200 2041 15 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:54 +0530] ""GET /NextGenGHD/appResources/css/TicketStyle2.css HTTP/1.1"" 200 24807 24 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:54 +0530] ""GET /NextGenGHD/appResources/images/icon-my-queue-selected.png HTTP/1.1"" 200 9221 10 ""https://abc.example.com//appResources/css/TicketStyle2.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:54 +0530] ""GET /NextGenGHD/appResources/images/sprite-image-queue.png HTTP/1.1"" 200 82849 12 ""https://abc.example.com//appResources/css/TicketStyle2.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:55 +0530] ""POST /NextGenGHDBusiness/rest/viewUserInfo HTTP/1.1"" 200 249 15 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:55 +0530] ""POST /NextGenGHDBusiness/rest/getWorkflowForTicket HTTP/1.1"" 200 927 17 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:55 +0530] ""POST /NextGenGHDBusiness/rest/getTicketResolutionDetails HTTP/1.1"" 200 1733 32 ""https://abc.example.com//index.html?cd=1769517831223"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:55 +0530] ""GET /NextGenGHD/appResources/images/icon-action-button.png HTTP/1.1"" 200 8605 13 ""https://abc.example.com//appResources/css/TicketStyle2.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:55 +0530] ""GET /NextGenGHD/appResources/images/icon-edit.png HTTP/1.1"" 200 8667 9 ""https://abc.example.com//appResources/css/TicketStyle2.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:55 +0530] ""GET /NextGenGHD/appResources/images/icon-time.png HTTP/1.1"" 200 8841 11 ""https://abc.example.com//appResources/css/TicketStyle2.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:55 +0530] ""GET /NextGenGHDUI/extResources/jquery/jquery-3.6.0.min.js HTTP/1.1"" 200 31699 42 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:55 +0530] ""GET /NextGenGHDUI/assets/material-icons.css HTTP/1.1"" 200 1154 33 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:55 +0530] ""GET /NextGenGHDUI/polyfills-es2015.js HTTP/1.1"" 200 27240 31 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:02:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:02:55 +0530] ""GET /NextGenGHDUI/main-es2015.js HTTP/1.1"" 200 119438 52 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:52 +0530] ""GET /NextGenGHDUI/src_app_module-incident-management_module-incident-management_module_ts-es2015.js HTTP/1.1"" 200 448334 277 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:52 +0530] ""GET /NextGenGHDUI/default-src_app_module-common-components_common-components_module_ts-es2015.js HTTP/1.1"" 200 565316 307 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:53 +0530] ""POST /NextGenGHDIncidentService/rest/getMLEnabledCatalogue HTTP/1.1"" 200 30 9 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:53 +0530] ""GET /NextGenGHDUI/Roboto-MediumItalic.woff2 HTTP/1.1"" 200 71491 15 ""https://abc.example.com//styles.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:53 +0530] ""POST /NextGenGHDIncidentService/rest/getUserInfoDropDownLists HTTP/1.1"" 200 19315 77 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:53 +0530] ""POST /NextGenGHDIncidentService/rest/getCatalogItemIncList HTTP/1.1"" 200 140510 877 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:54 +0530] ""POST /NextGenGHDIncidentService/rest/getCipvDetailsForTickets HTTP/1.1"" 200 273379 592 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:55 +0530] ""POST /NextGenGHDRFCService/rest/getOpenSourceProperties HTTP/1.1"" 200 484 8 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:55 +0530] ""POST /NextGenGHDRFCService/rest/getRenewOriginalRFC HTTP/1.1"" 200 28 8 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:55 +0530] ""POST /NextGenGHDRFCService/rest/getCIPVLeveldetail HTTP/1.1"" 200 87 12 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:55 +0530] ""POST /NextGenGHDRFCService/rest/getReferOriginalRFC HTTP/1.1"" 200 28 10 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:48:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:48:55 +0530] ""POST /NextGenGHDRFCService/rest/showRFCWorkflow HTTP/1.1"" 200 380 20 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:57:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:57:01 +0530] ""GET /gps/images/tab-selected-middle.jpg HTTP/1.1"" 200 354 9 ""https://abc.example.com//pages/myRequestDetailsHome.jsf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:57:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:57:01 +0530] ""GET /gps/images/tab-default-right.jpg HTTP/1.1"" 200 353 6 ""https://abc.example.com//pages/myRequestDetailsHome.jsf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 00:57:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:00:57:01 +0530] ""GET /gps/images/sorting-down.gif HTTP/1.1"" 200 62 7 ""https://abc.example.com//pages/myRequestDetailsHome.jsf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
